txId,timestep,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,local_feature_1,local_feature_2,local_feature_3,local_feature_4,local_feature_5,local_feature_6,local_feature_7,local_feature_8,local_feature_9,local_feature_10,local_feature_11,local_feature_12,local_feature_13,local_feature_14,local_feature_15,local_feature_16,local_feature_17
862,9,0.478534,0.008042,0.244097,2.489755,0.550481,18.774714,0.488726,-0.175476,-0.11672,0.316279,0.808825,0.112811,0.070474,-0.199685,-0.198851,0.437495,0.443783,-0.317559,0.042311,-0.333575,0.918608,-0.146727,0.105063,-0.658621,-0.051171,-0.470521,0.018217,-0.140081,0.181331,0.113116,0.097395,0.07209,-0.275368,-0.044889,0.04922,0.21732,0.249611,-0.13938,-0.223023,0.228277,0.306148,-0.394521,0.908748,0.337238,0.863798,0.229802,0.547151,-0.201992,0.336086,-0.105207,0.455019,0.130362,0.062646,0.161454,-0.279478,0.688679,0.732468,-0.04645,-0.186809,0.145794,0.808406,0.443991,-0.185324,0.15955,-0.268353,0.258073,0.001627,-0.013439,0.461274,-0.383588,-0.051817,0.116429,0.133879,-0.459672,-0.392465,0.304243,-0.121134,-0.229727,-0.001402,0.470415,0.141282,0.337615,-0.066302,0.336991,-0.074396,-0.402341,0.001066,-0.228207,0.056847,0.710243,-0.523408,0.712876,0.110018,0.070942,0.493616,-0.103965,-0.99749,-0.078152,-0.512316,0.231194,-0.18663,0.585144,0.1076,0.572632,-0.000951,0.187986,-0.009537,-0.023711,0.24271,0.116017,-0.056444,0.152933,0.003632,0.292454,0.022462,0.368036,-0.084001,-0.477712,0.224803,-0.199972,-0.031739,0.377512,0.090055,0.01077,0.148016,-0.464548,-0.257479,-0.115813,-0.105097,-0.455091,0.365742,0.146233,-0.253095,0.071474,0.210929,-0.145847,-0.243167,-0.336313,0.259037,0.092031,0.434578,0.77574,-0.094295,-0.019609,-0.273526,-0.115872,0.264316,-0.235522,-0.076407,0.152849,0.269801,-0.034602,-0.333865,0.475334,-0.095437,0.783822,-0.708718,-0.232382,0.734819,-0.111127,-0.159334,0.381916,-0.255485,-0.209861,0.382743,-0.037301,0.782056,0.328118,0.41652,0.566802,0.340147,0.021798,1.195407,-0.472217,0.23711,-0.100879,-0.033132,0.357945,0.164153,0.194557,0.274321,0.127033,0.479884
863,9,1.220017,0.00635,2.495296,0.860511,0.49784,1546.913542,0.980311,-1.136809,-0.330627,-0.032687,0.516227,0.577352,0.037929,0.433842,0.098427,-0.261844,-0.319699,-0.011235,0.347194,-0.452088,0.004477,0.843619,0.399689,0.248249,-0.555217,0.263866,0.28783,-0.449007,-0.511005,-0.12586,-0.236401,-0.414221,0.152959,0.314473,0.052911,-0.181234,0.332653,0.052333,0.210866,0.274131,0.093107,0.028471,-0.09855,-0.11442,0.179003,0.123778,0.603325,-0.59301,0.713882,-0.443184,0.130972,0.176161,-0.199008,0.058757,-0.457272,0.030096,0.205454,0.263164,-0.202282,0.062282,-0.124283,0.162264,-0.372622,0.023549,-0.56042,-0.745287,0.238114,-0.332963,0.225642,0.097447,0.010257,-0.518512,0.396151,0.296965,-0.306123,-0.356011,0.256072,0.091528,-0.268359,-0.140313,0.052141,0.327792,0.531111,0.097799,0.526927,0.128535,0.104795,-0.230152,0.982015,-0.138316,0.605441,-0.006971,0.2614,0.395516,0.384504,-0.082107,0.00562,-0.522516,-0.295646,-0.53686,0.225512,0.29946,-0.403544,0.471308,0.001855,-0.140231,-0.147051,0.261473,0.214349,0.434194,0.119683,0.645944,0.570941,0.151282,0.055401,-0.02802,0.02757,0.085283,0.785164,-0.010349,0.51025,-0.15346,0.681628,-0.08138,-0.350108,0.152242,0.272386,-0.555691,0.192747,0.406552,0.139862,-0.37627,0.260401,0.222868,0.370428,0.024653,0.531457,0.39309,0.642672,-0.175212,0.204535,-0.196194,0.760205,0.14474,-0.269753,-0.513278,0.109505,0.206133,0.299734,-0.323239,-0.104617,-0.134844,0.068707,0.297028,0.203544,0.048441,0.620034,-0.235464,-0.18918,0.046795,-0.45097,0.638574,-0.33289,0.588122,-0.62546,0.277735,0.182378,0.116653,0.720036,0.236536,0.472383,1.165802,0.367603,0.112344,0.202368,-0.016803,0.409963,0.0859,0.511269,1.227445,0.753721,1.069415,-0.455955
864,9,6.647392,0.004861,2.807662,1.211614,0.811769,-106.52316,0.698723,0.907095,0.105816,-0.409301,0.421925,0.051526,-0.242685,0.438885,-0.381702,0.581903,-0.500667,-0.169595,-0.234878,-0.182838,-0.422773,0.052976,0.361794,-0.322054,-0.264415,-0.089737,-0.503965,0.064556,0.409559,-0.490049,-0.09084,0.267819,-0.268947,-0.304869,0.145045,0.760992,-0.094971,0.364686,0.211128,0.340451,0.075841,-0.117671,0.160387,-0.145267,0.229021,-0.106974,0.522274,0.490248,0.401922,-0.353965,-0.351815,0.357121,-0.008782,-0.000963,-0.087173,-0.252018,-0.073328,-0.125426,-0.396602,0.245276,0.301446,0.567603,-0.11814,-0.040768,-0.394052,0.073917,0.20973,0.127614,-0.349031,0.177949,0.393629,0.565221,0.010792,0.170113,-0.130891,0.296806,-0.163242,0.205951,-0.804456,0.048421,-0.021951,0.115542,-0.016176,-0.297754,0.127775,0.487431,-0.191018,-0.417044,0.014352,0.073441,0.667475,-0.253593,-0.307653,-0.077031,0.652215,-0.007539,-0.717078,-0.086164,-0.346438,-0.10264,-0.012122,0.034395,0.444996,0.028219,0.282658,0.052833,0.18028,0.29113,-0.22378,0.184018,-0.131142,-0.371674,-0.508064,-0.565477,-0.212783,0.224844,0.068074,0.151089,0.508941,0.083339,0.489796,0.327998,-0.102076,-0.595125,-0.047309,-0.533653,0.31934,0.266884,0.422956,0.041689,0.134547,-0.011218,0.610596,-0.114143,0.210003,0.356501,0.499094,0.165983,-0.21701,-0.038321,0.289906,0.122678,0.724248,0.235098,-0.0792,-0.003881,0.236954,-0.044751,0.432405,0.023125,-0.421542,0.49923,-0.246179,0.12707,0.075067,0.479603,-0.029277,0.605766,-0.305574,0.240656,0.454364,0.24342,-0.192701,-0.048156,0.236659,0.163779,-0.048661,-0.200323,0.258388,0.504093,0.899136,0.443766,0.270907,-0.696967,0.111008,0.906523,1.009818,0.114527,0.980547,0.327315,-0.602863,0.485019,0.792219
865,9,3.281956,0.007239,3.303645,-0.015366,1.004423,-504.133694,0.920731,0.023959,-0.166938,0.266764,0.120457,-0.447451,0.350212,0.303373,0.176498,-0.045174,-0.461919,-0.152349,0.63377,0.297816,0.338253,0.37135,0.379765,0.188316,0.260089,0.185001,-0.173907,-0.046618,0.436228,0.343206,0.686241,-0.461621,0.130168,0.180672,0.458967,-0.538258,-0.122322,-0.235307,0.174273,0.153377,0.173857,-0.158796,0.150304,-0.177938,-0.376422,-0.304903,0.196588,0.330396,-0.886346,-0.14731,-0.173258,-0.120428,0.423446,-0.014078,-0.02097,-0.017581,0.29175,0.36021,-0.277877,0.099158,-0.499021,-0.39176,-0.023917,-0.354283,0.26001,0.212021,0.184489,0.432999,0.132842,0.87095,0.032493,0.033409,-0.054515,0.548335,-0.115448,0.456842,0.122746,-0.200974,0.04177,-0.196097,0.124582,-0.017175,-0.042078,-0.210558,0.267159,0.51402,-0.162393,0.402642,0.224597,-0.141958,0.457984,0.155775,-0.279149,-0.326017,-0.367605,-0.687331,-0.260499,0.331714,0.301693,-0.330651,0.04828,-0.016053,0.09744,-0.836958,-0.259686,-0.245464,0.564336,-0.006517,0.022003,0.206687,-0.180674,0.369119,0.099981,0.42463,0.011708,0.023426,-0.174537,0.597807,-0.312611,-0.125166,0.149757,0.146794,-0.369351,-0.31896,0.091969,-0.146483,-0.532073,-0.463118,0.021768,-0.300873,-0.027842,0.028846,-0.099289,0.460883,-0.208533,0.356758,0.322376,-0.034207,0.878093,0.00111,0.641749,0.399543,0.218996,0.554129,0.183651,-0.184694,0.11469,0.275868,0.105959,0.108934,0.205741,-0.156767,0.269587,0.262546,0.427804,0.129836,0.304416,0.079542,0.120204,0.256928,-0.40542,0.514772,-0.064498,0.043538,-0.54479,-0.190583,0.334142,0.398866,0.352763,-0.15815,-0.08763,-0.183689,0.048417,-0.243719,-0.62672,-0.129192,0.028561,0.095919,0.591883,0.256502,0.01717,-0.087358,0.523683
866,9,5.389526,0.003334,2.688526,1.834565,0.720295,5178.450944,0.878929,-0.353182,-0.239131,-0.124904,-0.338741,-0.608188,0.468737,-0.171542,-0.636396,-0.050446,0.404629,-0.256832,-0.727224,0.073262,-0.352323,0.230872,0.141187,-0.286211,0.420234,-0.305441,0.25679,0.306402,-0.470747,0.204612,-0.229209,-0.579703,-0.057764,-0.16396,-0.250039,0.130407,-0.100152,-0.354113,0.397616,0.84001,-1.022446,0.159616,-0.220871,-0.003322,0.561197,-0.374994,0.113845,0.68652,-0.033948,-0.125856,0.154331,0.403928,0.222888,-0.337697,0.016757,0.806426,-0.010915,-0.1354,0.026382,-0.410684,0.48695,-0.720098,-0.408011,-0.0371,-0.006726,-0.038501,0.053362,0.29365,0.845214,-0.618609,0.088566,-0.193425,-0.059983,0.728774,-0.09695,-0.198969,-0.211855,-0.037667,0.203523,-0.518902,0.316381,-0.168669,-0.176247,-0.022944,0.124416,0.715333,-0.014574,0.04393,0.011351,-0.099841,-0.025818,0.072896,-0.245444,-0.267487,-0.25457,0.266024,0.149216,0.812268,0.67541,-0.165722,-0.162412,-0.214992,-0.006754,0.009269,-0.013175,0.542604,-0.11468,-0.043062,-0.731175,-0.29089,0.939717,0.266603,0.16286,0.09783,0.284674,-0.424164,0.81533,-0.198737,0.080011,0.148466,-0.175625,0.076586,-0.398938,-0.236715,0.081732,-0.027048,0.485336,-0.060399,0.273243,-0.000789,-0.401255,0.080296,0.180448,-0.116782,0.366436,0.195338,-0.341358,1.052697,0.066149,-0.087502,-0.000711,-0.083775,-0.35578,-0.180381,-0.367116,-0.399794,0.196672,-0.392373,0.278624,0.364865,-0.194098,-0.034596,0.178206,0.210255,-0.519857,-0.167979,1.096881,-0.203722,0.833516,-0.066355,-0.422996,-0.001055,0.417921,-0.2199,-0.699845,0.461096,-0.144927,-0.222339,-0.010205,0.252571,-0.067945,-0.380924,0.378345,0.3485,0.625733,0.615905,0.766156,0.643039,0.309232,0.203019,0.184037,1.769301,0.609848
867,9,9.196734,-0.004505,1.989318,2.828848,-0.035197,508.76399,0.441941,0.282282,0.311231,-0.489785,0.049609,-0.146377,-0.354937,-0.185743,-0.254084,-0.083059,0.184292,-0.105034,0.267764,0.238296,-0.074674,-0.429237,0.336514,0.608896,0.150349,0.094758,0.225704,0.280732,0.61428,0.297701,-0.218454,-0.179415,0.105591,-0.502444,-0.058803,0.026286,0.021496,0.293697,0.2481,0.104089,0.423933,-0.1856,0.428469,0.101744,0.048939,0.381832,-0.451856,0.222942,0.369592,0.406802,0.316265,-0.092881,0.217287,0.251968,0.236302,0.107296,-0.339837,-0.377912,0.781934,0.111331,-0.203843,0.249756,0.136005,0.175609,0.224923,0.289279,-0.101463,-0.129829,-0.461064,-0.607299,0.149847,0.006992,0.156053,-0.660645,-0.175827,0.602428,0.173887,0.67349,0.027971,0.041546,0.121054,0.172115,-0.256066,-0.72649,0.237438,0.19983,0.447931,-0.12367,-0.045056,-0.130114,-0.09823,-0.110109,-0.356772,0.134053,-0.11764,0.167245,0.165462,-0.232444,0.512499,0.477404,0.076969,0.180441,0.363348,-0.058888,0.666064,0.169717,0.312134,0.230068,0.130341,-0.021628,0.244478,-0.995199,-0.059039,-0.343108,0.100746,0.089351,0.060186,0.691487,0.343746,-0.083829,0.369647,-0.14455,0.640254,0.101827,0.473941,0.164799,-0.377492,0.489477,0.110961,0.20446,0.084418,0.029179,-0.588077,0.831086,-0.496659,0.045864,-0.409168,-0.226805,0.00784,-0.306059,-0.007599,0.036713,-0.063832,0.158702,0.114118,-0.02739,0.654675,-0.233512,0.035724,-0.095166,0.151374,-0.169562,0.051272,0.5144,0.786851,0.120786,-0.439052,0.17396,-0.181391,-0.404598,-0.23057,-0.516033,0.3999,0.166175,-0.287662,-0.308175,0.4644,0.301564,0.41726,0.410745,0.403088,0.768114,0.037817,0.139857,0.521578,0.349224,0.626451,0.035799,0.73461,0.537881,0.524946,0.17799,0.541431
868,9,4.836191,0.00872,0.4104,0.239759,0.723084,-236.648174,0.244451,-0.769179,-0.062753,-0.107598,-0.069274,0.346025,-0.045034,0.215428,-0.226831,0.408619,0.314214,0.271031,0.01761,0.270191,-0.150643,0.413056,-0.491825,0.031039,-0.483762,-0.003235,0.257495,-0.333024,0.185362,-0.294221,0.37013,0.205181,-0.139029,0.020002,0.429677,0.290278,-0.036276,-0.33334,-0.629362,0.338695,-0.122709,0.077456,-0.170724,-0.11789,-0.177568,0.126725,-0.309792,0.069397,-0.230381,0.384428,-0.636754,0.096423,0.223941,0.147281,0.020657,0.078994,-0.556343,-0.386607,0.374177,0.1936,-0.032668,-0.266746,-0.360118,-0.333654,0.069447,0.020502,0.240115,-0.322068,0.037426,0.168935,0.250833,-0.121332,-0.033033,-0.263662,-0.257533,0.560646,-0.002699,-0.464547,-0.182843,-0.344788,0.23964,-0.219546,0.116075,0.287408,0.208428,0.28523,-0.648613,-0.298697,-0.055477,0.223659,-0.725365,0.600164,-0.045751,0.188354,-0.124827,0.508596,-0.3045,0.00214,0.159746,0.128026,0.052747,-0.265441,-0.627586,0.112103,0.240892,-0.38217,-0.29778,0.056294,0.494543,0.363822,-0.51454,-0.046669,-0.162169,-0.147862,-0.346765,0.228501,0.279122,-0.189893,0.116757,0.515045,0.074431,0.276169,-0.719839,0.151101,-0.078522,-0.279503,-0.06061,0.410504,-0.203666,-0.588596,-0.001092,0.005889,0.063624,-0.125796,-0.117898,-0.44298,-0.413324,-0.21516,0.120821,-0.332982,-0.016511,-0.074432,-0.34727,-0.146814,0.235966,0.438314,-0.152415,-0.391909,-0.07433,-0.311626,0.159128,-0.103224,0.254651,0.335019,-0.16015,0.311035,0.251576,0.305677,0.065119,0.126447,-0.109543,0.159287,-0.573555,0.141744,0.510485,-0.143547,2.195095,0.001623,0.66341,0.036027,1.767719,0.904773,0.037027,0.188194,4.715018,0.141821,0.209515,0.025008,0.674422,0.182606,0.084941,-0.037093,0.186228
869,9,5.162175,0.008646,-0.65897,1.377209,0.651126,864.952554,0.277725,0.11755,0.064271,0.495424,0.123504,0.778551,-0.018095,0.381284,-0.220789,0.461882,-0.351298,-0.398077,0.330618,1.083129,-0.082216,0.346035,-0.230506,0.579078,-0.206903,0.48404,0.111719,0.338101,0.253639,-0.162942,0.1371,-0.17065,-0.12425,0.262853,0.154324,0.535602,0.438519,0.219155,-0.432748,0.373835,0.344416,-0.299836,-0.119461,-0.241531,0.603048,0.348447,-0.008783,-0.213984,0.042394,0.258635,0.269773,0.680561,0.685349,-0.024812,0.271177,0.615483,-0.400153,0.258217,-0.367295,0.298889,-0.218814,0.153307,-0.350785,-0.144289,-0.1516,0.032738,-0.016252,-0.138869,0.236997,-0.378433,-0.233057,0.076258,0.55076,-0.160355,0.859476,0.306219,0.5765,-0.352812,-0.612829,0.595104,0.016492,-0.546528,-0.758077,-0.522716,0.319358,0.253014,-0.049353,0.124094,0.219119,-0.396325,0.306073,-0.977262,0.572749,-0.096795,0.104058,0.827575,0.477408,0.009637,-0.093455,0.378086,0.191847,0.055115,0.030334,-0.382896,0.189307,-0.045022,0.419686,0.535148,-0.648753,-0.354352,0.049932,0.194624,-0.111307,0.452482,-0.187368,-0.194765,0.438126,-0.541668,0.145047,-0.105235,-0.197401,0.249466,0.3554,0.533298,0.786975,-0.234685,-0.105154,0.2962,0.166984,-0.119764,0.480128,0.254022,0.71308,-0.408039,-0.184929,0.651064,0.400681,0.097903,-0.249445,0.410282,-0.017223,0.049411,-0.186266,0.06257,0.026355,0.236304,0.106196,0.243964,0.077131,-0.282876,0.867317,0.538966,0.577155,0.174382,0.166995,-0.005619,-0.019351,-0.063929,0.448557,-0.1899,0.015523,-0.222467,0.376403,-0.265149,0.098565,0.294105,0.029487,0.2786,0.570067,0.590523,0.316753,-0.076968,0.26433,0.563452,0.834865,-0.18042,0.599496,0.882779,0.452953,0.548821,0.839351,0.359308,0.79419
870,9,5.668631,0.007951,4.359175,0.632966,0.530573,2855.021868,0.258833,-0.513381,0.321084,-0.343589,0.069008,0.065744,0.12259,-0.097159,0.277528,0.091954,0.959296,0.2675,-0.426332,-0.107892,0.017068,0.355253,0.000619,0.796056,-0.102565,-0.241984,0.252844,0.624031,-0.514044,0.919287,0.470414,0.193021,0.18958,-0.522331,0.551177,-0.404534,0.110342,0.172181,-0.054392,0.269231,0.460644,0.293429,0.073866,0.412128,-0.009615,0.139352,0.410575,0.921016,0.322466,0.602768,-0.672222,0.030048,0.614336,-0.035574,0.116358,0.30205,0.114191,-0.216691,-0.293005,-0.313425,0.119415,0.171012,0.049585,0.330976,0.129263,-0.278409,-0.4555,-0.018017,-0.146733,0.079813,0.293719,0.578163,-0.679491,0.210647,0.54749,0.118823,-0.731799,0.174234,0.084734,-0.04136,0.470056,-0.223128,0.114583,0.044572,1.225142,-0.410153,-0.315658,0.73065,-0.326596,-0.085416,-0.243499,0.614505,-0.529135,0.313314,0.534946,-0.303438,0.639691,-0.009951,0.087352,-0.547935,0.342088,0.300393,-0.511014,0.711386,0.485475,-0.190806,-0.145506,-0.167071,-0.281437,0.823447,-0.43621,-0.033252,-0.163738,-0.188916,-0.476967,0.053649,-0.217777,0.232956,0.233971,0.729197,0.763584,0.656563,0.511187,0.251953,0.229713,-0.31148,-0.140952,0.028547,0.072401,0.558463,-0.118105,0.194342,0.125351,-0.089266,0.171336,-0.570475,0.300571,-0.233277,0.348339,-0.370513,0.182511,0.060281,0.235006,-0.402154,-0.008157,0.192748,-0.033517,0.382862,-0.196572,-0.252634,-0.176255,-0.142064,0.11408,0.600501,0.377128,0.401505,0.226473,0.535732,0.075718,0.623167,-0.08224,0.632053,-0.043882,-0.711638,0.85902,-0.155377,0.604217,0.719781,0.21674,0.888399,0.219267,0.177253,0.3363,0.502915,0.566711,0.805976,0.140682,0.539097,0.241258,1.768122,0.126346,0.454405,0.408506
871,9,5.544043,0.009145,2.122422,3.986325,1.053461,2163.266547,0.324528,0.104355,0.416028,0.062627,0.31744,0.050648,0.049982,-0.19983,-0.13174,0.530658,-0.180575,-0.53078,0.03973,0.41455,0.120985,-0.252146,-0.168646,-0.288102,-0.037659,-0.537221,0.036929,-0.566134,0.006191,-0.027969,-0.186402,0.081638,0.029917,0.625903,-0.231316,0.262776,-0.252677,-0.150167,-0.426132,-0.306785,0.657795,0.191571,-0.021807,0.200253,-0.49286,0.192229,-0.38248,0.456158,-0.313378,-0.557906,0.146613,0.152825,-0.229667,0.306281,-0.342112,0.234979,0.416649,0.147677,0.054449,0.223127,0.648578,0.476652,-0.194636,-0.370003,0.662847,-0.337135,0.406291,0.093227,0.180532,0.371279,-0.165031,0.041255,-0.048911,-0.073594,-0.282714,-0.433115,0.496559,0.174747,0.015684,0.277282,0.800895,-0.027582,-0.353155,0.377088,0.236571,-0.053043,0.197022,0.127675,0.51312,0.22963,0.047474,-0.21647,0.14091,0.348221,0.109406,-0.210727,0.197631,-0.209856,-0.068076,0.250755,-0.210298,0.038021,0.517683,0.627112,0.177458,-0.050545,0.130981,0.533014,-0.031551,0.233779,-0.189496,-0.093493,0.393039,0.105035,-0.167565,0.352152,0.555783,-0.067899,0.085388,-0.0712,-0.242675,-0.429315,-0.141436,0.057985,0.27277,0.188368,0.259486,0.176198,0.041769,0.633969,0.18643,0.2324,0.233234,0.837485,0.111685,-0.069004,-0.601987,0.065504,-0.246516,0.514207,0.143441,0.743253,0.716522,0.348982,0.080048,0.621103,-0.13444,0.481914,0.09053,0.480687,0.017913,0.138254,0.106088,-0.168959,0.683135,0.038541,-0.040338,0.522377,-0.518207,0.171886,-0.429593,0.223421,0.16517,0.5071,-0.021282,0.236329,0.772499,0.967987,0.529969,-0.008469,0.794664,0.304306,0.245571,0.655468,0.406307,0.301916,0.945611,0.208058,0.592407,0.263967,-0.312742,-0.015269,0.293806
872,9,8.77068,0.00635,0.522541,0.983411,0.364506,3797.812563,0.872145,0.068711,-0.085844,0.00598,0.207846,0.72646,0.334908,-0.43,0.305365,-0.038095,0.018416,-0.142455,-0.28351,0.146941,-0.701839,0.454891,-0.091286,0.170751,0.259557,-0.450943,-0.948618,-0.19212,0.182317,-0.287898,0.330066,0.368925,-0.118711,-0.140579,0.053395,0.156064,-0.413026,0.53616,-0.147656,-0.167612,-0.16007,0.107352,0.637231,0.001568,0.459797,0.427017,0.394826,0.520426,-0.218168,-0.118315,-0.57181,-0.02333,0.299158,0.650232,0.723762,0.406521,0.040622,0.851298,-0.143898,-0.01249,0.341323,0.227939,-0.136474,0.043277,-0.065272,0.019055,0.125238,0.58317,-0.2446,0.07491,-0.001748,0.288995,0.214633,0.143539,-0.22412,0.021136,0.306178,-0.037377,0.06294,0.343923,0.229816,0.256643,0.085359,0.162284,0.367008,0.352599,0.802935,0.294056,0.592305,0.280002,-0.433301,-0.095295,0.150237,-0.216931,0.083974,-0.093521,1.072376,-0.440893,0.34141,0.009812,0.520887,0.393973,0.333426,-0.114255,0.427002,-0.033568,-0.343793,-0.006417,0.66632,-0.252171,0.168439,0.11913,0.728532,-0.023153,-0.454776,0.277879,-0.349975,0.454787,0.385773,0.156585,0.171284,-0.121427,-0.501908,0.075322,-0.438073,-0.060197,0.437259,0.249778,0.679152,0.196703,-0.160184,-0.069467,-0.314673,0.389608,-0.194252,0.048103,0.219957,0.142016,0.134789,-0.205377,-0.158236,-0.143285,0.836317,-0.420604,-0.363369,0.087202,-0.236989,0.103322,-0.358543,0.396815,0.011196,-0.8274,0.260689,0.589685,0.106961,0.714103,0.799029,0.065408,-0.189087,0.365583,-0.063623,-0.117899,0.454148,-0.694701,0.418593,0.178394,0.24222,0.030188,0.443117,1.24618,-0.202891,0.453599,0.327685,-0.163518,0.135759,-0.265484,0.205064,0.231058,0.36079,0.734553,0.072907,1.091035,-0.051163
873,9,6.898692,0.000242,1.434125,1.623992,0.666364,2903.872353,0.645606,-0.299875,0.198922,0.486372,-0.453158,-0.06595,-0.027605,0.114267,-0.1442,0.298956,0.189929,0.444924,0.241402,0.093395,0.717388,-0.08967,-0.182406,-0.562191,0.455696,-0.598396,0.283559,-0.683082,-0.149212,0.09577,-0.408985,0.270737,-0.028612,-0.014861,-0.116834,-0.274999,0.4639,-0.009607,0.457288,0.180362,0.178781,0.233598,0.291981,-0.083566,-0.691024,-0.4497,0.624365,-0.439267,0.0103,-0.429829,0.629533,0.405943,-0.37764,-0.019299,0.210988,-0.080887,-0.439329,-0.057866,0.507181,0.33275,0.136668,-0.198401,0.713389,0.129671,-0.099754,-0.099806,-0.104212,0.252971,0.452889,-0.323285,0.286618,0.671607,0.231153,0.174702,-0.58377,-0.413999,-0.351737,-0.70684,0.000667,0.073514,0.174615,-0.283699,-0.081606,0.057436,0.239902,-0.245481,0.145014,0.176857,0.31095,0.020334,-0.161426,0.081332,0.513842,0.082736,-0.070409,-0.018731,-0.28431,0.19362,0.291042,0.192898,-0.172519,0.022427,0.127988,0.946135,0.905182,0.848911,0.561495,-0.323215,-0.292313,0.271147,0.105472,-0.162698,-0.229978,0.397516,-0.394539,-0.183072,0.175167,0.209998,0.213947,0.121929,0.073293,0.558366,0.668661,-0.410896,-0.545909,0.062264,-0.00925,-0.064288,-0.30444,0.668932,0.263399,-0.346099,0.068404,-0.167299,0.307213,0.179852,0.096403,0.585735,-0.108641,-0.088564,0.612951,0.472327,0.350803,-0.420226,0.595465,0.152467,0.142772,0.489819,0.219351,-0.009084,0.214608,0.148008,-0.138986,0.688937,0.468949,0.642964,0.589441,0.572249,-0.180584,0.160414,-0.259502,-0.0526,0.134067,-0.219452,-0.623702,0.152808,-0.24614,0.842263,0.01831,0.554316,0.231267,0.417565,0.005281,0.086739,0.217982,0.349478,0.147433,0.533431,0.590913,0.566228,0.204928,0.566347,0.424694
874,9,2.020125,0.009607,1.508514,1.226825,0.652035,4766.349125,0.059282,0.05699,-0.380551,-0.329315,-0.239159,-0.276461,0.331487,0.21874,0.038943,0.253645,-0.096964,0.379863,0.0006,-0.152744,0.117931,-0.266083,-0.098325,-0.481319,0.264342,0.177209,-0.151288,-0.016494,-0.275265,-0.013587,-0.373924,0.154282,-0.119001,-0.438081,-0.091151,0.628464,-0.327557,-0.613091,0.314777,0.077728,0.494008,-0.927303,0.172132,-0.135796,0.190803,0.076881,-0.152603,0.206125,0.246299,0.648119,0.230535,-0.325997,0.01791,-0.222653,0.068425,0.423393,-0.19601,-0.110103,0.380911,-0.073795,0.193149,-0.112296,0.572608,-0.201271,0.383318,0.057046,-0.115952,-0.090243,-0.10793,0.227563,-0.604133,-0.391962,0.174379,0.000616,-0.319727,-0.029642,-0.000882,0.054352,0.66986,0.274891,-0.031769,0.28999,0.406804,0.17926,-0.155651,0.248856,0.456454,-0.270823,-0.365896,-0.474562,-0.350062,-0.275908,-0.128934,0.455216,-0.19472,-0.148166,0.287506,0.461466,-0.034969,0.228081,-0.268787,0.086966,-0.549101,0.230763,0.096709,-0.160274,0.200411,0.165599,0.069812,0.113655,-0.224547,-0.322449,0.435869,0.072241,-0.018029,0.30679,0.529013,-0.078262,-0.017819,0.409493,-0.246991,0.338229,-0.336199,-0.01715,0.095652,-0.268504,-0.478003,0.013983,0.418127,0.036032,0.076599,-0.234534,-0.0784,0.161397,-0.065681,0.044046,0.169768,-0.546769,-0.179185,0.055331,-0.501266,0.367082,0.37366,0.367223,0.005159,-0.256921,-0.228689,-0.091883,-0.64279,-0.037429,-0.155476,0.023573,-0.424088,0.351214,-0.055399,-0.213163,0.300702,0.109874,0.216108,0.512508,0.069301,-0.556897,-0.168132,-0.059239,-0.052435,0.152206,0.733214,0.000556,0.259951,-0.032488,1.547192,0.59879,0.118467,0.041248,2.400351,0.078497,0.213335,0.045324,0.745686,0.271498,0.07966,0.01485,0.188778
