txId,from_wallet,to_wallet,amount_btc,timestamp
253,1JJCDTwoAFteK613,1S8dkAL66y1uN2Ji,12.66536206,2019-01-22T15:25:00Z
254,1yCEH1ZvzKth2QMM,1FiNioNzpgymAubQ,11.94813882,2019-01-22T21:46:00Z
255,1PgSmZRijboCzfp3,1iQanud375u25sc9,13.65375706,2019-01-22T18:06:00Z
256,1tdNQa5ePjjY9dMK,15NBVGLtZxFXPYNJ,10.17543072,2019-01-22T10:51:00Z
257,1cX4L5iqM3YVuBLG,1wy5J2qUhmGY88jm,12.74798113,2019-01-22T10:52:00Z
258,1ehP4kraCyfDdin8,1Lm7CruzxRwQnb15,7.24968998,2019-01-22T14:41:00Z
259,1LXdKPV49UPsP3Mc,1FiNioNzpgymAubQ,1.57413213,2019-01-22T07:13:00Z
260,1RiHFvhFHJHJR3se,1a2LgFdh5Fpt4KCF,7.23520089,2019-01-22T06:05:00Z
261,1RiHFvhFHJHJR3se,1MPX9humnLRCZmdo,8.96976329,2019-01-22T11:10:00Z
262,1JwrHM2qHoXKX53t,1y5g9KS8dGm9MDKE,5.5056067,2019-01-22T05:26:00Z
263,1eBUMG9wz5BKbkx4,1RJ5vK1m5XkFXC4p,4.74116643,2019-01-22T11:00:00Z
264,1Snda2Tdx776g9jV,1vPy17eombVGCr7m,3.35801556,2019-01-22T20:05:00Z
265,1Zah9Cobj5DLP7dx,1hmDDQnZd3fwKFds,1.99054824,2019-01-22T02:05:00Z
266,1K7eheH3GX8RU456,3wyLJFqFLkmqeTeH,4.01343136,2019-01-22T09:19:00Z
267,1JwrHM2qHoXKX53t,1qk7RWE4ULArRrq7,3.37242219,2019-01-22T07:52:00Z
268,1jZgVWJPAN8Qy6nv,1jZgVWJPAN8Qy6nv,10.30529078,2019-01-22T20:01:00Z
269,1wjB3BRssDb8BhZ2,1zbrJmHtZS58T5mS,0.58840253,2019-01-22T14:14:00Z
270,1qsnGG45CzQoRivH,17w7xcELBCspYHXA,40.457031,2019-01-22T17:21:00Z
271,1oS85NnHsY7UabsF,17jKMwUrLoqVr6HG,6.57323411,2019-01-22T15:40:00Z
272,1QJkexwJrAv7AeMS,1TirB8QNsvB27LGc,4.82664422,2019-01-22T08:15:00Z
273,1kTRDdcauBB9x9H7,1b66vZr5A7ByxDCX,9.71601058,2019-01-22T11:04:00Z
274,1oeTDN5HqCg3T7VM,1T79Rac8NFGHhECF,0.0566155,2019-01-22T15:17:00Z
275,1ZLAAeNAZfir9wS4,1W2Z3WUV5mN1nmcH,2.83885504,2019-01-22T01:44:00Z
276,1fJYDzKVrv6qvx3B,1meGAB6rHQVuvab9,6.71582454,2019-01-22T10:49:00Z
277,1zHrLkCwGbTSiQL5,1F96QJxaM4UdvE9t,2.84520073,2019-01-22T08:08:00Z
278,1uCqxAp713f1gSic,1NqoZi13GJHL1hFj,8.42891862,2019-01-22T18:12:00Z
279,1ykpUg4NEwL4BBJa,1wGEGMDFxPNkzVNo,7.17911258,2019-01-22T06:44:00Z
280,1ESLD8zxDkmFhWpj,1GHhYW9Y4jw73Wix,9.43881942,2019-01-22T19:12:00Z
281,1gJ4ncA1edARWrbB,1wRJF38GuNp6V9Ag,12.5875302,2019-01-22T01:45:00Z
282,1V25NM2bkpKdxp4K,17Gy8pc9sKyMbPcs,12.05894036,2019-01-22T20:36:00Z
283,1UQRKVhaaiBykuHQ,1QJkexwJrAv7AeMS,9.53180851,2019-01-22T13:22:00Z
284,1Uhd4wi7qyD77d5D,1FvEuPX26fgowXFR,6.52260433,2019-01-22T01:57:00Z
285,1cvbrWWvoinEVJD3,1ofRenewZhVKtP4Z,10.37287318,2019-01-22T04:34:00Z
286,1aish8o4qBwWJCLN,3bBqbQivvMVbDbZj,2.92892414,2019-01-22T13:47:00Z
287,1WBeqUqxwCAq9Uwo,1RXp3hDmPN2yez38,17.21909014,2019-01-22T11:02:00Z
288,1X4qF1enzpoiWB8y,1wjB3BRssDb8BhZ2,13.50097232,2019-01-22T10:44:00Z
289,1bYmgRkXfXFc6ceB,1LN1xcu2R45BkZzF,14.31679876,2019-01-22T18:48:00Z
290,1Bv2FekYLfDSQxso,1pBZdHa4eenRLFEL,2.95568227,2019-01-22T09:01:00Z
291,1y4cfwPZLE6pHUxG,13UkDZHj8FgGUDxb,1.17924133,2019-01-22T05:51:00Z
292,1YHujKKw4PahsN2i,1JDQxwrCwhnrcNLH,12.04019462,2019-01-22T23:26:00Z
293,1WK83Xqamhw4HmCY,1KpZXFFbQHyshdBR,0.29047928,2019-01-22T12:46:00Z
294,1LN1xcu2R45BkZzF,3Cy58imRd5rntwwS,3.1177903,2019-01-22T02:54:00Z
295,1wmitYd7XE38T2n5,1TN5qzi3ueRYX3S1,3.77823541,2019-01-22T12:34:00Z
296,1Xm28HBz8K7oS2Ps,17Gy8pc9sKyMbPcs,2.73612046,2019-01-22T12:16:00Z
297,17ajhF2m1FhKhpUJ,1ry7u31iLPgEqmDF,7.17903627,2019-01-22T21:25:00Z
298,1eHdD9CmutfkiTPf,17zMxo79qrrMS44q,11.10024302,2019-01-22T23:28:00Z
299,1fXRWFQkodYaJSn4,1PobkGAcsDthod5q,9.96704889,2019-01-22T12:40:00Z
300,1rywYxiEGmh1J5gg,1Dnotr7p62Z9h1yv,3.63720602,2019-01-22T00:52:00Z
301,1g3R7XEtJcxkCRjp,1j85QkqiMZzNH7xc,4.00651979,2019-01-22T00:36:00Z
302,18J4ATu6w9jtCGiK,3bBqbQivvMVbDbZj,1.84570769,2019-01-22T01:54:00Z
303,1abgQKZ9i3rBKpXP,3yPiVMh5dp8KPR9t,2.08934712,2019-01-22T09:31:00Z
304,1pVwey2KMhHHn8y1,1CiKTHZmnrv53NdE,0.92815125,2019-01-22T03:34:00Z
305,12icaPSgNgN28QDh,1zHrLkCwGbTSiQL5,0.08499895,2019-01-22T04:22:00Z
306,1YkHxsb1CniMTbv7,1zHrLkCwGbTSiQL5,12.53282806,2019-01-22T19:26:00Z
307,1xAP8fcDtF8bC1iz,1QJkexwJrAv7AeMS,12.90990686,2019-01-22T08:50:00Z
308,13Pae9eivfoz8oAv,1nNWnTqffNRmJgUQ,8.71624614,2019-01-29T18:52:00Z
309,1K7eheH3GX8RU456,1c8eacFH4WH2tJia,4.59907852,2019-01-29T09:46:00Z
310,1MCX7JwBBHr7ogza,1iwb3CgmtuUXfwnW,11.2236097,2019-01-29T02:49:00Z
311,1G8LKvkxhhJegZN4,1eaNSJ7sMaSnHiQF,10.51904273,2019-01-29T11:36:00Z
312,1KYrTSP42ExcvCAR,1xQoyBVqB2NVFzkj,3.95720505,2019-01-29T19:51:00Z
313,1RiHFvhFHJHJR3se,1c7MqcajSaoyQvuo,3.12131853,2019-01-29T00:18:00Z
314,1UcQanrs8E9bF3fU,1zqvW4J1tBVfodm1,12.9376097,2019-01-29T05:43:00Z
315,1cvbrWWvoinEVJD3,1eBUMG9wz5BKbkx4,4.31580694,2019-01-29T04:28:00Z
316,1dNHdTLMNXDJ6XCm,1Lq6JbQon9FD4mXf,0.11672193,2019-01-29T20:53:00Z
317,1gMpeFZyZMJMBcSU,1LpLMQhdQxMc6q5G,5.68471075,2019-01-29T02:49:00Z
318,19jB7F5cM6eDJD96,1UQRKVhaaiBykuHQ,1.5985924,2019-01-29T04:21:00Z
319,1y9pJedRpkAis53A,1P48RS5DiLBxE7yU,4.09177689,2019-01-29T18:24:00Z
320,1nGU1dbHLQRRn5ZD,1r7RxwaKdSRLiBNu,4.74927606,2019-01-29T12:27:00Z
321,1Ep6D28bJwQ9fhu2,1UQRKVhaaiBykuHQ,9.00700489,2019-01-29T04:13:00Z
322,1ZLAAeNAZfir9wS4,1PUBGf1cD2nJm8PN,0.73151023,2019-01-29T13:21:00Z
323,1B4YuG7YNBtdrAtS,1Xm28HBz8K7oS2Ps,1.98403564,2019-01-29T13:24:00Z
324,18YLNiWgsug4AxXb,1K7eheH3GX8RU456,5.04745436,2019-01-29T17:53:00Z
325,1mA26temRswXwWt5,1uJnJUziXWCaq5fA,13.45083695,2019-01-29T14:08:00Z
326,1JB1hxGJQBRG5eVF,1FiNioNzpgymAubQ,0.73858945,2019-01-29T03:25:00Z
327,1GgUk1pE2xYWkEp1,17zMxo79qrrMS44q,5.85310795,2019-01-29T21:56:00Z
328,13Pae9eivfoz8oAv,18Pwu5LG5mY6GwN9,8.08072702,2019-01-29T05:52:00Z
329,1x3oJrxeU5vzaB1i,1qaShFAfDNwuCNHL,7.60948075,2019-01-29T19:00:00Z
330,1zHrLkCwGbTSiQL5,1bYmgRkXfXFc6ceB,14.19497994,2019-01-29T19:28:00Z
331,1K5tPoKFBRutRkmN,1Eym1qWeXf6gGZHK,2.58969976,2019-01-29T04:46:00Z
332,1SvBuqRbpsFXezAx,1h7Tn2rAKZpPs85i,0.08169349,2019-01-29T19:34:00Z
333,11rS7WKDdVLtmpG4,1ZZTRazEHBH3R5Qz,1.05349833,2019-01-29T16:21:00Z
334,1WBeqUqxwCAq9Uwo,1ow6eDoug41FgNMC,18.28543432,2019-01-29T01:20:00Z
335,1tFUrLP6Vv7RWdva,12S1AvDrL5Mrj5ad,4.13289695,2019-01-29T03:36:00Z
336,1L6ouHa3L2kuuBmY,1968pTj3QcDShL9b,8.63710836,2019-01-29T18:37:00Z
337,1wQAavS7pKydFTtq,1o6GH2muzvc7HAaY,7.82589772,2019-01-29T02:53:00Z
338,1FQBNMGgntQKst2f,1mbwTWMeUgzSPG57,13.4685163,2019-01-29T22:03:00Z
339,1sQnDPLJ6nx1gzYK,1wqoMruVZjrAqRw2,6.80331801,2019-01-29T13:35:00Z
340,1F96QJxaM4UdvE9t,1abgQKZ9i3rBKpXP,13.39816392,2019-01-29T15:56:00Z
341,1B4YuG7YNBtdrAtS,1jVEEF9aaHDS2Xju,5.38592269,2019-01-29T06:37:00Z
342,1LpLMQhdQxMc6q5G,1gyZ6NDSd4Fjqhz1,1.98610103,2019-01-29T07:35:00Z
343,1WNtMDRb4yNLn2nC,1syBc5NTtNmk4btw,3.77317756,2019-01-29T09:03:00Z
344,1oS85NnHsY7UabsF,1wGEGMDFxPNkzVNo,7.92244415,2019-01-29T00:42:00Z
345,1JB1hxGJQBRG5eVF,1zqvW4J1tBVfodm1,5.91566244,2019-01-29T06:49:00Z
346,18a2q1L9WCa1KKkT,33YWCjBomCEfoFyz,2.21182062,2019-01-29T15:58:00Z
347,1sVxLQ8462Q9kri7,1BbEZgaTPALXoQhj,0.82988886,2019-01-29T13:18:00Z
348,1MY9CbPCBhbaoJ4Y,1X8REorWWbZsKkTP,6.00699465,2019-01-29T07:07:00Z
349,1sVxLQ8462Q9kri7,1rQ6aDz23A2Wp9xk,2.44470852,2019-01-29T00:28:00Z
350,1PeQ5DWwDRyaFsUH,1AqzYMpNCWPVnXcB,13.59281288,2019-01-29T05:33:00Z
351,1o6GH2muzvc7HAaY,1NoPtJnH1GNviQy9,5.74711319,2019-01-29T03:06:00Z
352,1TZFKKsBA219W6qT,13e5rMp8T3rKpF5m,3.16816584,2019-01-29T14:02:00Z
353,1NqoZi13GJHL1hFj,1x3oJrxeU5vzaB1i,8.37507196,2019-01-29T15:58:00Z
354,1ooHQ9QPxgLWb4yK,1wSJaBPXC75bq4jp,16.96420425,2019-01-29T05:16:00Z
355,18YLNiWgsug4AxXb,1wXB1erZ6bdzRkrJ,0.19365171,2019-01-29T14:24:00Z
356,1968pTj3QcDShL9b,1K3jQtjj7jPoH2T3,3.79648543,2019-01-29T17:57:00Z
357,1WDuTzvPch7rmU1X,1dNHdTLMNXDJ6XCm,6.28058183,2019-01-29T23:59:00Z
358,1TN5qzi3ueRYX3S1,13e5rMp8T3rKpF5m,4.29149599,2019-01-29T01:17:00Z
359,17bvDWXiiiZPd1Tx,31nV2DrVWAFeyqYT,3.86494786,2019-01-29T01:49:00Z
360,1x3oJrxeU5vzaB1i,1tFUrLP6Vv7RWdva,5.98124234,2019-01-29T20:48:00Z
361,16fqu7hnqB6r2Qr8,1SbyfAq3RdMgwkLF,13.21610372,2019-01-29T16:06:00Z
362,1wQAavS7pKydFTtq,1A7T9uTCK7vccwGq,13.656006,2019-01-29T23:34:00Z
363,1FiNioNzpgymAubQ,19ZQn5nvoG39PhES,3.45107235,2019-01-29T22:31:00Z
364,1DEtNbkeByLEKrEN,1H38vMgDepmZHMxt,6.36874325,2019-01-29T16:14:00Z
365,1c8eacFH4WH2tJia,1iABwSrL7rbezk5N,1.50723542,2019-01-29T11:08:00Z
366,1r7RxwaKdSRLiBNu,1SvGE4M9BVGngCG7,5.32787502,2019-01-29T05:34:00Z
367,1QHZ5rZ7PKneyZs1,1bYmgRkXfXFc6ceB,8.57702297,2019-01-29T17:37:00Z
368,1jVEEF9aaHDS2Xju,1jmEHJTm62dP3wq9,9.43585236,2019-01-29T00:31:00Z
369,1hzugAi4qWHZLX4b,1wqoMruVZjrAqRw2,3.40172606,2019-01-29T08:59:00Z
370,1WDuTzvPch7rmU1X,1wqoMruVZjrAqRw2,6.74921688,2019-01-29T14:29:00Z
371,1JDQxwrCwhnrcNLH,1a2LgFdh5Fpt4KCF,5.44205354,2019-01-29T21:19:00Z
372,1XL17xz8K629NxW2,1jZgVWJPAN8Qy6nv,3.33169713,2019-01-29T06:16:00Z
373,1VECp2Uvcq4JEsEv,1hnHy81d6mhKtPwf,6.72567328,2019-01-29T14:33:00Z
374,1BxVvVSPBAfjHad1,1NCyyQsgcY76GjJ5,3.27142453,2019-01-29T00:00:00Z
375,1MhamiF8tbDweUvM,1P5LZ9pox9y37PvG,4.68210557,2019-01-29T16:26:00Z
376,1fJYDzKVrv6qvx3B,18xU1Uod8DEj59Q5,6.27291322,2019-01-29T16:45:00Z
377,1XCTbHaM3HV8uAPU,1zqvW4J1tBVfodm1,3.97153878,2019-01-29T05:53:00Z
378,12tu3yoXAs5xf7FE,3Y8vT7ASAd4qeB7t,3.15317693,2019-01-29T02:00:00Z
379,1Snda2Tdx776g9jV,14pdSn19wptXxmSw,14.751845,2019-01-29T11:15:00Z
380,11LUyFPKC6f7FMKK,1fPDpC9ADze4EAoM,37.5595977,2019-01-29T01:34:00Z
381,1NQ5KzpBCyTRmYeU,1nGU1dbHLQRRn5ZD,12.96625033,2019-01-29T08:56:00Z
382,1qoBFvYFCweu3FUZ,1rywYxiEGmh1J5gg,14.97781262,2019-01-29T21:09:00Z
383,1XGwfNfKfw1Lc7DN,1ZLVtyB12dfemPpP,9.02007969,2019-01-29T05:18:00Z
384,13Pae9eivfoz8oAv,1PfW4rmw4VwCruo4,8.87493008,2019-01-29T03:09:00Z
385,1GHhYW9Y4jw73Wix,1p1NJnWPxnBetJ7E,4.78458257,2019-01-29T04:01:00Z
386,1Snda2Tdx776g9jV,1heufH2Pg3iNawBs,5.68468082,2019-01-29T03:34:00Z
387,1F96QJxaM4UdvE9t,1wqoMruVZjrAqRw2,4.3435513,2019-01-29T14:01:00Z
388,1hG71VmozVr8hrU4,1qoBFvYFCweu3FUZ,0.8787654,2019-01-29T12:09:00Z
389,17jKMwUrLoqVr6HG,1TySac9ASAqUD12T,3.92739813,2019-01-29T14:21:00Z
390,1bQPxmPLdN1ddTT1,1gQ2G56Eq5L3bQb3,2.0655075,2019-01-29T23:56:00Z
391,1wA9JQv5bBoHTNkX,1LsRJxSoNRTqwb48,3.69126082,2019-01-29T09:18:00Z
392,1mXo6NHF4MCVBFuR,1MoKYzCrCnCt4rmi,27.56423314,2019-01-29T02:41:00Z
393,1eHdD9CmutfkiTPf,12cBPqD9dN948L6R,2.11620301,2019-01-29T12:41:00Z
394,1L5CGrSA9Jc9jfD4,14Jd4ekZxoBJR4vJ,3.72251895,2019-01-29T02:31:00Z
395,1yTE3Q7kRdzyuaA9,1LrrxBcvrigRP7PP,3.9083471,2019-01-29T02:55:00Z
396,1g36umfR2kiGj276,3AZSyahATYfVAd1i,2.29775084,2019-01-29T12:10:00Z
397,1NQ5KzpBCyTRmYeU,1TirB8QNsvB27LGc,10.02855078,2019-01-29T00:59:00Z
398,1Eym1qWeXf6gGZHK,1GBL1vT38bfoigJf,6.92022256,2019-01-29T04:50:00Z
399,1ZLVtyB12dfemPpP,1XTXyNWwC6qJPofe,14.27317895,2019-01-29T08:18:00Z
400,1ESLD8zxDkmFhWpj,1bQPxmPLdN1ddTT1,1.10971091,2019-01-29T19:56:00Z
401,12HFq7AZAMcJEnpD,1N8wjBELrLKHbMA1,6.27992973,2019-01-29T17:55:00Z
402,1w7PPqsKLwfwSnRo,1bMADFnNRNjk26ri,14.32058105,2019-01-29T08:04:00Z
403,12icaPSgNgN28QDh,1cc6EmB89iTQH8C3,5.20306561,2019-01-29T11:55:00Z
404,1sVxLQ8462Q9kri7,3Y8vT7ASAd4qeB7t,4.06866841,2019-01-29T19:37:00Z
405,1sVxLQ8462Q9kri7,1ACuhLy6uHKKpNH9,13.6209387,2019-01-29T14:43:00Z
406,1ZLVtyB12dfemPpP,1W1zjR8SiDExk3CX,9.86633703,2019-01-29T02:49:00Z
407,1ywSCFxbMby3WYFs,1XL17xz8K629NxW2,0.30494005,2019-01-29T12:22:00Z
408,1rW19tXCvifK49fv,16vgu1XxbXQedo5J,4.90352283,2019-01-29T10:54:00Z
409,11eMrU18s6g9mah1,13Pae9eivfoz8oAv,3.67069876,2019-01-29T17:32:00Z
410,1Lm7CruzxRwQnb15,1dBnZM2ZKr3V44Li,6.13330493,2019-02-05T14:21:00Z
411,1PeQ5DWwDRyaFsUH,1V25NM2bkpKdxp4K,1.73356774,2019-02-05T07:47:00Z
412,1S8dkAL66y1uN2Ji,1AqzYMpNCWPVnXcB,8.7863772,2019-02-05T23:33:00Z
413,1MQnLDQJBZU1p4Tt,1hmDDQnZd3fwKFds,2.11172687,2019-02-05T03:01:00Z
414,14pdSn19wptXxmSw,1NBG1wdMMmkw2pSD,1.81389518,2019-02-05T12:19:00Z
415,1Kp41jcUfeoKB8Np,15NBVGLtZxFXPYNJ,1.04812502,2019-02-05T19:45:00Z
416,1F6WecCRkeQ7hcPK,1NLyx6613EJJh4si,2.9791977,2019-02-05T17:29:00Z
417,1Vb3yoA1UuHwoAGS,1ZCxARPJNAYEpALP,2.59503811,2019-02-05T10:22:00Z
418,18YLNiWgsug4AxXb,1sMgDEqyNy2LKtHw,0.81268653,2019-02-05T04:14:00Z
419,1fXRWFQkodYaJSn4,1TN5qzi3ueRYX3S1,5.62894094,2019-02-05T17:09:00Z
420,1PCqRRY5NvPrpdLc,1bQPxmPLdN1ddTT1,0.58703911,2019-02-05T20:33:00Z
421,1g3R7XEtJcxkCRjp,1gYcAvNY55KkGMRy,2.09675251,2019-02-05T21:13:00Z
422,1dpaZX5GrgB1QB28,1G75HiEeJBQkDsS8,5.75879576,2019-02-05T23:44:00Z
423,1DvQ83XH8CAbgPcF,3TwobS8w1RnXNQzC,2.06828689,2019-02-05T18:05:00Z
424,15gKsnk9tjXMzGKy,3JNGSpTz4CW5hTzG,42.42913079,2019-02-05T16:15:00Z
425,1Z23NF2em6mRjZK2,13X4eqxD5uQA1X5Y,5.57321671,2019-02-05T08:14:00Z
426,1GmQPMiZarPGguMF,1gYcAvNY55KkGMRy,10.60253009,2019-02-05T20:54:00Z
427,1g3R7XEtJcxkCRjp,1QEE1bTY9qBWgRVh,0.73647001,2019-02-05T02:40:00Z
428,188wH6iE31SEdx9j,1qVtaChQVzoQPqUC,10.50939966,2019-02-05T14:48:00Z
429,13e5rMp8T3rKpF5m,1jFU921ThTZqpEV3,4.94473534,2019-02-05T13:19:00Z
430,1fJYDzKVrv6qvx3B,1NQ5KzpBCyTRmYeU,8.91783622,2019-02-05T02:21:00Z
431,1zHdtY5BbP1Ydp4P,1fXRWFQkodYaJSn4,2.92390084,2019-02-05T04:13:00Z
432,1zo6VADjfWFtx3d1,1uyH4EUyiub39rLc,6.9765879,2019-02-05T11:54:00Z
433,1vCG6VDUZY5CiWk7,1BYnrH8VYnoVkfPa,0.56196131,2019-02-05T22:59:00Z
434,1MCX7JwBBHr7ogza,19jB7F5cM6eDJD96,11.78681042,2019-02-05T12:15:00Z
435,1bMADFnNRNjk26ri,1Vb3yoA1UuHwoAGS,4.63736944,2019-02-05T09:55:00Z
436,14pdSn19wptXxmSw,1wUaHVe7NRc8Xoa9,9.22554818,2019-02-05T01:12:00Z
437,1qVtaChQVzoQPqUC,18a2q1L9WCa1KKkT,3.87550196,2019-02-05T19:23:00Z
438,1Kp41jcUfeoKB8Np,1cc6EmB89iTQH8C3,3.47096749,2019-02-05T21:53:00Z
439,1umVrfVRkm1kAPC2,19T21f7VpjFJCyHi,10.54177333,2019-02-05T06:56:00Z
440,1uyH4EUyiub39rLc,1ZZTRazEHBH3R5Qz,0.75432298,2019-02-05T17:33:00Z
441,1DorH1thto4NDxNT,1vMRWSipQWE9JQGM,2.09703232,2019-02-05T09:39:00Z
442,1ETvKBaUPiin8YVz,1pBZdHa4eenRLFEL,13.67025713,2019-02-05T06:33:00Z
443,13e5rMp8T3rKpF5m,1Nr6EZU6J1jaExxP,11.13987719,2019-02-05T05:49:00Z
444,1uCWBqgYzZiaDAZP,1Kp41jcUfeoKB8Np,10.74400298,2019-02-05T03:55:00Z
445,1L6ouHa3L2kuuBmY,18a2q1L9WCa1KKkT,12.81554424,2019-02-05T13:34:00Z
446,1CmCEQjx7QFdXDax,1rWJ2i7CyHU2Ns4m,5.73702091,2019-02-05T03:13:00Z
447,199fN4m51aLgVqHd,18orPehj2oQLcE2H,4.46712862,2019-02-05T07:55:00Z
448,1F1GgPJ4vyFDpzpB,182wUJkB4EoR4wir,47.15308088,2019-02-05T16:19:00Z
449,1pboE89Tw179ao8E,1PeQ5DWwDRyaFsUH,2.94237565,2019-02-05T17:47:00Z
450,1PWnXwLJN2cp18zN,1ry7u31iLPgEqmDF,6.389952,2019-02-05T23:47:00Z
451,1FE7n6nhVhpG36AG,11Xc93NZ4ssVE5XJ,1.74967752,2019-02-05T03:10:00Z
452,1R4s3ahHxYNoLUrc,1g36umfR2kiGj276,7.13674282,2019-02-05T08:37:00Z
453,12cBPqD9dN948L6R,1pBZdHa4eenRLFEL,4.9631178,2019-02-05T11:47:00Z
454,1TirB8QNsvB27LGc,3Cy58imRd5rntwwS,1.30616578,2019-02-05T11:48:00Z
455,1T79Rac8NFGHhECF,1YTKJrW55hcdQmNJ,4.45970339,2019-02-05T10:55:00Z
456,1s4DKiNkzLNKvebH,1sdn3PZWak3MKjxE,10.96755563,2019-02-05T17:25:00Z
457,1aAHuEHLbe7DE9jy,18xU1Uod8DEj59Q5,1.33116218,2019-02-05T05:23:00Z
458,1QJkexwJrAv7AeMS,1h9mEfenzJbW4gNk,1.17369281,2019-02-05T12:19:00Z
459,1dNHdTLMNXDJ6XCm,1g3R7XEtJcxkCRjp,14.30085214,2019-02-05T05:12:00Z
460,1vCG6VDUZY5CiWk7,1DUQpGNY5yCNs7U3,14.27518883,2019-02-05T01:06:00Z
461,1L5mq7cfRt2YL3j2,3yPiVMh5dp8KPR9t,16.33888054,2019-02-05T20:15:00Z
462,1PA3SuhtCjMMNEQV,1KbtWS8KUUYsPXCp,12.35889988,2019-02-05T08:37:00Z
463,1hEbUwMWUEfaJYzB,1SPqMv4kPCPf6Mfn,2.0214215,2019-02-05T08:03:00Z
464,1NLyx6613EJJh4si,1y7WwKtqszVBcS2C,4.81167856,2019-02-05T21:06:00Z
465,1tFUrLP6Vv7RWdva,1y5g9KS8dGm9MDKE,6.25239639,2019-02-05T22:09:00Z
466,1MyWQKq1M8cFTixK,1K5tPoKFBRutRkmN,9.5949428,2019-02-05T05:12:00Z
467,1rQ6aDz23A2Wp9xk,1WDuTzvPch7rmU1X,1.27807905,2019-02-05T23:06:00Z
468,1KRGS7Jo1z9Qj82v,1GHhYW9Y4jw73Wix,7.45211806,2019-02-05T17:49:00Z
469,1dpaZX5GrgB1QB28,1ehP4kraCyfDdin8,3.67970926,2019-02-05T11:10:00Z
470,1Kp41jcUfeoKB8Np,1KsiwuEHiEUovHeg,12.93648958,2019-02-05T21:49:00Z
471,1CBKUFsVDi3KMaRb,18rd9ES2jc2qTb7b,2.12562548,2019-02-05T21:50:00Z
472,1HHiiFkcuZ8pze9D,1beG3gmDh2nieyPH,6.81756866,2019-02-05T03:18:00Z
473,1zqvW4J1tBVfodm1,1EitxxxYaR5ynDrK,0.51539565,2019-02-05T18:56:00Z
474,1C1c9NfjmUH4i56s,1NoPtJnH1GNviQy9,0.14101025,2019-02-05T01:13:00Z
475,14pdSn19wptXxmSw,1968pTj3QcDShL9b,4.84939486,2019-02-05T06:16:00Z
476,1vPy17eombVGCr7m,1JJCDTwoAFteK613,6.09132593,2019-02-05T21:32:00Z
477,17PXXmDZ8EYKP5DJ,1PWnXwLJN2cp18zN,0.642284,2019-02-05T01:03:00Z
478,1mA26temRswXwWt5,3bT1sZ43sAMEmTAs,7.01911225,2019-02-05T19:37:00Z
479,1SVP4oHqRKN4e6DR,1HE5A9X4VFRvs69Q,2.32593721,2019-02-05T01:01:00Z
480,1xQoyBVqB2NVFzkj,1Bv2FekYLfDSQxso,3.47458605,2019-02-05T03:04:00Z
481,1TySac9ASAqUD12T,1wU5UrH5NZ3FH341,3.58244281,2019-02-05T12:08:00Z
482,18orPehj2oQLcE2H,11wfm6GjN3FT3jPu,13.60886726,2019-02-05T19:03:00Z
483,11YDkk59nLowFrWC,1qoBFvYFCweu3FUZ,6.94351684,2019-02-05T22:05:00Z
484,1qk7RWE4ULArRrq7,1s4DKiNkzLNKvebH,1.7187084,2019-02-05T15:55:00Z
485,1KuoQAUCvpfgWZ11,1g3R7XEtJcxkCRjp,6.65750393,2019-02-05T14:57:00Z
486,1SbyfAq3RdMgwkLF,1FGuHFVV7PfVczfQ,4.36279328,2019-02-05T17:08:00Z
487,1CxxWTdSD4DWGoAn,1WK83Xqamhw4HmCY,1.96728817,2019-02-05T10:26:00Z
488,1hG71VmozVr8hrU4,1JJCDTwoAFteK613,5.25105282,2019-02-05T16:49:00Z
489,1CWzKN6dnGwkNwwL,1j2k7sqBneFq8w3p,1.70627356,2019-02-05T18:12:00Z
490,1KuoQAUCvpfgWZ11,1CJCQ76bYE1bU6XP,2.85452864,2019-02-05T19:55:00Z
491,1WvHL67VhRpPce2m,1wayVneJ4gbnmY94,33.15485575,2019-02-05T21:28:00Z
492,1jjTKyMs1hK42t6r,17jC1Ei7B2LYpRju,0.5659866,2019-02-05T14:06:00Z
493,1p1NJnWPxnBetJ7E,12nx1RT4Sau3D2aX,7.63317185,2019-02-05T16:25:00Z
494,1Zah9Cobj5DLP7dx,3M239b5DEVh1NKFV,2.9202981,2019-02-05T12:05:00Z
495,1mRAifCi77m6vAxM,1GBL1vT38bfoigJf,7.0831633,2019-02-05T11:28:00Z
496,1pBZdHa4eenRLFEL,1rTuDkQxjRckeCCs,0.77041037,2019-02-05T14:36:00Z
497,1KsiwuEHiEUovHeg,1aMQxxJmBNa1Yunj,6.56195203,2019-02-05T08:29:00Z
498,1gJ4ncA1edARWrbB,1C7CVivZBxG9sRpZ,1.25510288,2019-02-05T07:07:00Z
499,1npjBuCQ8DHY1vGP,1umVrfVRkm1kAPC2,4.52381187,2019-02-05T23:11:00Z
500,1Nr6EZU6J1jaExxP,11CxF3hJ67djH9EQ,2.01820764,2019-02-05T19:56:00Z
501,1NQ5KzpBCyTRmYeU,176bFA8cpA43nK9s,7.26228142,2019-02-05T22:21:00Z
502,1Lq6JbQon9FD4mXf,1qaShFAfDNwuCNHL,0.24829668,2019-02-05T15:57:00Z
503,1sq9w7hH5aJBpW63,1KsiwuEHiEUovHeg,4.31738679,2019-02-05T00:02:00Z
504,1YEs9MfeR9TTJ7HL,1Ze691FgqxPp3PhR,7.7378035,2019-02-05T07:13:00Z
